product_id,category,sub_category,veces_solicitado,unidades_totales_vendidas,ingresos_totales
FUR-TA-10000963,Furniture,Tables,1,3,747.0
FUR-TA-10000971,Furniture,Tables,1,6,1.995
FUR-TA-10000989,Furniture,Tables,3,15,7.525
FUR-TA-10000991,Furniture,Tables,1,4,909.0
FUR-TA-10001039,Furniture,Tables,11,47,2765.0
FUR-TA-10001056,Furniture,Tables,1,1,636.0
FUR-TA-10001086,Furniture,Tables,5,26,1764.216
FUR-TA-10001089,Furniture,Tables,1,6,2.077
FUR-TA-10001090,Furniture,Tables,1,5,465.0
FUR-TA-10001095,Furniture,Tables,13,61,4970.242
FUR-TA-10001100,Furniture,Tables,3,12,657.012
FUR-TA-10001113,Furniture,Tables,3,17,1168.1190000000001
FUR-TA-10001116,Furniture,Tables,1,6,5.451
FUR-TA-10001192,Furniture,Tables,1,5,891.0
FUR-TA-10001205,Furniture,Tables,2,12,3.956
FUR-TA-10001226,Furniture,Tables,1,2,1.103
FUR-TA-10001228,Furniture,Tables,1,5,915.0
FUR-TA-10001229,Furniture,Tables,1,6,1.411
FUR-TA-10001237,Furniture,Tables,3,10,587.121
FUR-TA-10001272,Furniture,Tables,1,2,341.0
FUR-TA-10001276,Furniture,Tables,2,10,217.512
FUR-TA-10001285,Furniture,Tables,1,6,2.797
FUR-TA-10001289,Furniture,Tables,1,1,458.0
FUR-TA-10001306,Furniture,Tables,2,11,3.13
FUR-TA-10001307,Furniture,Tables,5,14,946.795
FUR-TA-10001327,Furniture,Tables,1,2,335.0
FUR-TA-10001359,Furniture,Tables,2,5,1153.0
FUR-TA-10001360,Furniture,Tables,3,14,5.632
FUR-TA-10001371,Furniture,Tables,2,11,769.0
FUR-TA-10001386,Furniture,Tables,2,7,3.9939999999999998
FUR-TA-10001433,Furniture,Tables,4,6,1489.0
FUR-TA-10001494,Furniture,Tables,2,10,988.301
FUR-TA-10001496,Furniture,Tables,3,12,512.548
FUR-TA-10001520,Furniture,Tables,9,39,2298.0
FUR-TA-10001531,Furniture,Tables,4,18,489.404
FUR-TA-10001539,Furniture,Tables,9,30,3247.706
FUR-TA-10001549,Furniture,Tables,3,15,1466.495
FUR-TA-10001558,Furniture,Tables,1,2,379.0
FUR-TA-10001572,Furniture,Tables,1,5,1.41
FUR-TA-10001595,Furniture,Tables,2,4,575.0
FUR-TA-10001600,Furniture,Tables,1,6,811.0
FUR-TA-10001602,Furniture,Tables,2,6,940.0
FUR-TA-10001622,Furniture,Tables,2,10,404.176
FUR-TA-10001633,Furniture,Tables,4,18,1499.23
FUR-TA-10001642,Furniture,Tables,2,17,962.117
FUR-TA-10001664,Furniture,Tables,3,8,879.108
FUR-TA-10001676,Furniture,Tables,9,22,653.0
FUR-TA-10001691,Furniture,Tables,1,2,136.0
FUR-TA-10001693,Furniture,Tables,1,2,268.0
FUR-TA-10001705,Furniture,Tables,4,19,1489.913
FUR-TA-10001726,Furniture,Tables,2,6,683.201
FUR-TA-10001740,Furniture,Tables,2,4,607.455
FUR-TA-10001744,Furniture,Tables,1,2,508.0
FUR-TA-10001768,Furniture,Tables,6,22,3965.0
FUR-TA-10001771,Furniture,Tables,4,19,834.771
FUR-TA-10001786,Furniture,Tables,5,30,950.198
FUR-TA-10001833,Furniture,Tables,1,2,624.0
FUR-TA-10001857,Furniture,Tables,4,11,828.0
FUR-TA-10001866,Furniture,Tables,2,4,520.0
FUR-TA-10001889,Furniture,Tables,11,48,2097.652
FUR-TA-10001930,Furniture,Tables,1,3,795.0
FUR-TA-10001932,Furniture,Tables,6,22,2856.244
FUR-TA-10001935,Furniture,Tables,2,3,190.0
FUR-TA-10001950,Furniture,Tables,4,19,898.626
FUR-TA-10001968,Furniture,Tables,1,2,596.0
FUR-TA-10001980,Furniture,Tables,2,4,345.031
FUR-TA-10002041,Furniture,Tables,7,26,1670.68
FUR-TA-10002065,Furniture,Tables,4,9,2475.0
FUR-TA-10002088,Furniture,Tables,5,19,2774.0
FUR-TA-10002093,Furniture,Tables,2,6,1067.0
FUR-TA-10002095,Furniture,Tables,3,9,1646.0
FUR-TA-10002101,Furniture,Tables,1,3,1.48
FUR-TA-10002146,Furniture,Tables,3,5,631.0
FUR-TA-10002153,Furniture,Tables,2,10,3.5709999999999997
FUR-TA-10002172,Furniture,Tables,3,12,921.748
FUR-TA-10002228,Furniture,Tables,3,9,2033.0
FUR-TA-10002235,Furniture,Tables,3,7,1753.0
FUR-TA-10002256,Furniture,Tables,3,9,673.664
FUR-TA-10002341,Furniture,Tables,1,4,1.917
FUR-TA-10002351,Furniture,Tables,1,2,670.0
FUR-TA-10002356,Furniture,Tables,6,15,2542.0
FUR-TA-10002411,Furniture,Tables,2,9,776.012
FUR-TA-10002433,Furniture,Tables,3,13,917.774
FUR-TA-10002467,Furniture,Tables,4,12,521.5889999999999
FUR-TA-10002482,Furniture,Tables,2,2,392.0
FUR-TA-10002487,Furniture,Tables,1,3,402.0
FUR-TA-10002497,Furniture,Tables,2,10,872.119
FUR-TA-10002519,Furniture,Tables,3,10,518.43
FUR-TA-10002523,Furniture,Tables,1,9,2.843
FUR-TA-10002527,Furniture,Tables,3,9,1067.76
FUR-TA-10002530,Furniture,Tables,7,30,2401.057
FUR-TA-10002533,Furniture,Tables,5,26,2241.0
FUR-TA-10002544,Furniture,Tables,1,2,320.0
FUR-TA-10002557,Furniture,Tables,1,1,588.0
FUR-TA-10002568,Furniture,Tables,2,5,701.0
FUR-TA-10002571,Furniture,Tables,2,9,1535.0
FUR-TA-10002582,Furniture,Tables,1,3,179.0
FUR-TA-10002607,Furniture,Tables,8,44,2140.0
FUR-TA-10002611,Furniture,Tables,1,5,1.28
FUR-TA-10002622,Furniture,Tables,4,12,1436.0
FUR-TA-10002638,Furniture,Tables,1,2,545.0
FUR-TA-10002645,Furniture,Tables,4,20,1208.276
FUR-TA-10002650,Furniture,Tables,1,4,2.125
FUR-TA-10002699,Furniture,Tables,1,3,1.232
FUR-TA-10002774,Furniture,Tables,3,18,2096.0
FUR-TA-10002786,Furniture,Tables,2,13,860.063
FUR-TA-10002789,Furniture,Tables,1,3,616.0
FUR-TA-10002797,Furniture,Tables,3,4,1117.0
FUR-TA-10002827,Furniture,Tables,3,14,1088.106
FUR-TA-10002833,Furniture,Tables,3,16,2152.0
FUR-TA-10002855,Furniture,Tables,5,19,1273.024
FUR-TA-10002860,Furniture,Tables,2,4,1065.0
FUR-TA-10002868,Furniture,Tables,3,11,805.184
FUR-TA-10002885,Furniture,Tables,3,14,1200.0
FUR-TA-10002903,Furniture,Tables,5,24,1120.429
FUR-TA-10002912,Furniture,Tables,3,9,1203.28
FUR-TA-10002931,Furniture,Tables,1,4,1.445
FUR-TA-10002935,Furniture,Tables,1,1,320.0
FUR-TA-10002951,Furniture,Tables,1,7,2.292
FUR-TA-10002957,Furniture,Tables,2,4,771.0
FUR-TA-10002958,Furniture,Tables,9,42,3347.8469999999998
FUR-TA-10002966,Furniture,Tables,2,8,268.483
FUR-TA-10002972,Furniture,Tables,3,16,257.379
FUR-TA-10002979,Furniture,Tables,2,5,842.0
FUR-TA-10002982,Furniture,Tables,3,10,932.0
FUR-TA-10003003,Furniture,Tables,2,7,652.046
FUR-TA-10003006,Furniture,Tables,1,2,635.0
FUR-TA-10003008,Furniture,Tables,8,20,2849.0
FUR-TA-10003030,Furniture,Tables,1,1,176.0
FUR-TA-10003055,Furniture,Tables,2,5,1002.0
FUR-TA-10003078,Furniture,Tables,2,11,453.673
FUR-TA-10003079,Furniture,Tables,1,2,176.0
FUR-TA-10003152,Furniture,Tables,1,2,545.0
FUR-TA-10003157,Furniture,Tables,3,10,2496.0
FUR-TA-10003164,Furniture,Tables,1,5,1.859
FUR-TA-10003171,Furniture,Tables,2,7,1256.0
FUR-TA-10003179,Furniture,Tables,4,13,2441.243
FUR-TA-10003185,Furniture,Tables,1,2,623.0
FUR-TA-10003222,Furniture,Tables,3,9,276.895
FUR-TA-10003228,Furniture,Tables,1,2,689.0
FUR-TA-10003238,Furniture,Tables,6,11,2646.6530000000002
FUR-TA-10003254,Furniture,Tables,1,5,1.388
FUR-TA-10003268,Furniture,Tables,3,10,1777.461
FUR-TA-10003273,Furniture,Tables,1,3,240.0
FUR-TA-10003291,Furniture,Tables,1,2,427.0
FUR-TA-10003307,Furniture,Tables,1,4,1.938
FUR-TA-10003319,Furniture,Tables,1,7,1.126
FUR-TA-10003323,Furniture,Tables,2,8,2.706
FUR-TA-10003354,Furniture,Tables,2,9,3.7279999999999998
FUR-TA-10003358,Furniture,Tables,1,8,2.191
FUR-TA-10003371,Furniture,Tables,1,1,38.0
FUR-TA-10003386,Furniture,Tables,1,4,1.101
FUR-TA-10003392,Furniture,Tables,4,14,1855.686
FUR-TA-10003405,Furniture,Tables,1,6,1.661
FUR-TA-10003449,Furniture,Tables,1,3,212.0
FUR-TA-10003451,Furniture,Tables,2,6,1018.0
FUR-TA-10003469,Furniture,Tables,5,12,1041.0
FUR-TA-10003473,Furniture,Tables,12,46,4128.877
FUR-TA-10003485,Furniture,Tables,1,2,355.0
FUR-TA-10003497,Furniture,Tables,2,5,899.0
FUR-TA-10003510,Furniture,Tables,1,1,346.0
FUR-TA-10003518,Furniture,Tables,1,2,302.0
FUR-TA-10003522,Furniture,Tables,2,6,1048.0
FUR-TA-10003527,Furniture,Tables,3,8,2509.0
FUR-TA-10003539,Furniture,Tables,1,1,143.0
FUR-TA-10003568,Furniture,Tables,1,2,464.0
FUR-TA-10003569,Furniture,Tables,6,21,2690.09
FUR-TA-10003576,Furniture,Tables,1,2,445.0
FUR-TA-10003583,Furniture,Tables,2,8,519.583
FUR-TA-10003591,Furniture,Tables,2,7,2.7880000000000003
FUR-TA-10003594,Furniture,Tables,1,2,491.0
FUR-TA-10003596,Furniture,Tables,2,11,3.2800000000000002
FUR-TA-10003597,Furniture,Tables,3,10,1422.0
FUR-TA-10003627,Furniture,Tables,1,2,1.848
FUR-TA-10003637,Furniture,Tables,1,1,176.0
FUR-TA-10003641,Furniture,Tables,1,8,2.206
FUR-TA-10003663,Furniture,Tables,2,5,1509.0
FUR-TA-10003690,Furniture,Tables,1,3,963.0
FUR-TA-10003715,Furniture,Tables,4,18,881.261
FUR-TA-10003747,Furniture,Tables,2,9,608.888
FUR-TA-10003748,Furniture,Tables,9,43,3026.618
FUR-TA-10003771,Furniture,Tables,1,3,1.029
FUR-TA-10003782,Furniture,Tables,1,6,320.0
FUR-TA-10003785,Furniture,Tables,1,3,829.0
FUR-TA-10003786,Furniture,Tables,2,6,1537.0
FUR-TA-10003790,Furniture,Tables,3,14,1979.632
FUR-TA-10003837,Furniture,Tables,2,5,51.0
FUR-TA-10003855,Furniture,Tables,1,1,90.0
FUR-TA-10003887,Furniture,Tables,2,6,1478.0
FUR-TA-10003893,Furniture,Tables,2,7,992.402
FUR-TA-10003899,Furniture,Tables,2,9,2.633
FUR-TA-10003926,Furniture,Tables,2,13,518.834
FUR-TA-10003929,Furniture,Tables,1,5,1.313
FUR-TA-10003954,Furniture,Tables,6,32,718.9649999999999
FUR-TA-10003963,Furniture,Tables,1,4,555.0
FUR-TA-10004005,Furniture,Tables,1,4,632.0
FUR-TA-10004050,Furniture,Tables,1,4,203.0
FUR-TA-10004054,Furniture,Tables,2,7,2.83
FUR-TA-10004086,Furniture,Tables,7,27,1789.0
FUR-TA-10004132,Furniture,Tables,1,4,827.0
FUR-TA-10004134,Furniture,Tables,1,2,340.0
FUR-TA-10004147,Furniture,Tables,4,13,1232.0
FUR-TA-10004152,Furniture,Tables,5,16,1089.0
FUR-TA-10004154,Furniture,Tables,6,28,1562.614
FUR-TA-10004175,Furniture,Tables,3,6,1296.0
FUR-TA-10004219,Furniture,Tables,1,4,1.291
FUR-TA-10004249,Furniture,Tables,3,13,1219.0
FUR-TA-10004256,Furniture,Tables,4,17,631.01
FUR-TA-10004289,Furniture,Tables,3,15,1707.0
FUR-TA-10004306,Furniture,Tables,2,7,806.073
FUR-TA-10004308,Furniture,Tables,3,14,191.006
FUR-TA-10004336,Furniture,Tables,2,8,853.421
FUR-TA-10004342,Furniture,Tables,4,15,2174.962
FUR-TA-10004353,Furniture,Tables,1,2,193.0
FUR-TA-10004371,Furniture,Tables,1,7,954.0
FUR-TA-10004383,Furniture,Tables,3,11,396.01800000000003
FUR-TA-10004406,Furniture,Tables,2,8,662.587
FUR-TA-10004416,Furniture,Tables,1,2,536.0
FUR-TA-10004440,Furniture,Tables,1,3,968.0
FUR-TA-10004442,Furniture,Tables,3,5,918.0
FUR-TA-10004468,Furniture,Tables,1,2,541.0
FUR-TA-10004484,Furniture,Tables,1,1,363.0
FUR-TA-10004504,Furniture,Tables,1,2,172.0
FUR-TA-10004524,Furniture,Tables,2,5,675.399
FUR-TA-10004531,Furniture,Tables,1,3,529.0
FUR-TA-10004534,Furniture,Tables,5,20,1814.441
FUR-TA-10004544,Furniture,Tables,2,8,457.0
FUR-TA-10004575,Furniture,Tables,7,26,3930.037
FUR-TA-10004584,Furniture,Tables,1,2,132.0
FUR-TA-10004607,Furniture,Tables,7,18,2039.0
FUR-TA-10004619,Furniture,Tables,5,29,2662.115
FUR-TA-10004634,Furniture,Tables,2,8,658.096
FUR-TA-10004649,Furniture,Tables,1,5,1.622
FUR-TA-10004653,Furniture,Tables,2,12,986.044
FUR-TA-10004667,Furniture,Tables,1,2,643.0
FUR-TA-10004680,Furniture,Tables,2,9,3.0949999999999998
FUR-TA-10004711,Furniture,Tables,1,5,4.299
FUR-TA-10004722,Furniture,Tables,1,5,1.545
FUR-TA-10004730,Furniture,Tables,2,7,1330.0
FUR-TA-10004744,Furniture,Tables,2,5,4.288
FUR-TA-10004745,Furniture,Tables,1,4,2.437
FUR-TA-10004748,Furniture,Tables,1,3,623.0
FUR-TA-10004757,Furniture,Tables,2,7,958.0
FUR-TA-10004767,Furniture,Tables,4,12,638.0
FUR-TA-10004801,Furniture,Tables,2,5,981.838
FUR-TA-10004810,Furniture,Tables,1,5,1.268
FUR-TA-10004817,Furniture,Tables,1,4,504.0
FUR-TA-10004820,Furniture,Tables,2,11,3.5250000000000004
FUR-TA-10004826,Furniture,Tables,1,2,665.0
FUR-TA-10004832,Furniture,Tables,1,2,983.0
FUR-TA-10004840,Furniture,Tables,4,11,1357.817
FUR-TA-10004892,Furniture,Tables,1,3,1.448
FUR-TA-10004915,Furniture,Tables,5,23,1887.9180000000001
FUR-TA-10004937,Furniture,Tables,4,12,1859.713
FUR-TA-10004957,Furniture,Tables,1,2,460.0
FUR-TA-10004972,Furniture,Tables,1,8,768.0
FUR-TEN-10000002,Furniture,Furnishings,2,3,61.0
FUR-TEN-10000296,Furniture,Furnishings,5,19,327.0
FUR-TEN-10000325,Furniture,Furnishings,3,3,41.0
FUR-TEN-10000377,Furniture,Furnishings,1,1,19.0
FUR-TEN-10000407,Furniture,Furnishings,5,12,511.0
FUR-TEN-10000525,Furniture,Furnishings,8,17,725.0
FUR-TEN-10000558,Furniture,Furnishings,3,6,392.0
FUR-TEN-10000986,Furniture,Furnishings,8,20,2123.0
FUR-TEN-10001349,Furniture,Furnishings,4,4,440.0
FUR-TEN-10001809,Furniture,Furnishings,5,6,236.0
FUR-TEN-10002418,Furniture,Furnishings,1,4,80.0
FUR-TEN-10002448,Furniture,Furnishings,3,9,200.0
FUR-TEN-10003050,Furniture,Furnishings,3,6,311.0
FUR-TEN-10003349,Furniture,Furnishings,5,16,543.0
FUR-TEN-10003552,Furniture,Furnishings,3,11,321.0
FUR-TEN-10003648,Furniture,Furnishings,5,18,416.0
FUR-TEN-10003871,Furniture,Furnishings,2,12,835.0
FUR-TEN-10003879,Furniture,Furnishings,3,9,102.0
FUR-TEN-10003900,Furniture,Furnishings,4,7,88.0
FUR-TEN-10003923,Furniture,Furnishings,5,11,427.0
FUR-TEN-10004147,Furniture,Furnishings,2,2,69.0
FUR-TEN-10004388,Furniture,Furnishings,2,3,132.0
FUR-TEN-10004549,Furniture,Furnishings,4,7,101.0
OFF-ACC-10000102,Office Supplies,Binders,9,25,1092.0
OFF-ACC-10000218,Office Supplies,Binders,9,21,104.0
OFF-ACC-10000233,Office Supplies,Binders,12,22,313.0
OFF-ACC-10000307,Office Supplies,Binders,13,30,170.0
OFF-ACC-10000375,Office Supplies,Fasteners,2,2,20.0
OFF-ACC-10000497,Office Supplies,Fasteners,3,5,50.0
OFF-ACC-10000687,Office Supplies,Fasteners,3,12,226.0
OFF-ACC-10000798,Office Supplies,Binders,10,18,114.0
OFF-ACC-10000808,Office Supplies,Binders,9,12,342.0
OFF-ACC-10001028,Office Supplies,Fasteners,5,7,86.0
OFF-ACC-10001281,Office Supplies,Fasteners,6,19,342.0
OFF-ACC-10001285,Office Supplies,Binders,12,23,174.0
OFF-ACC-10001703,Office Supplies,Binders,10,18,212.0
OFF-ACC-10001993,Office Supplies,Binders,7,11,101.0
OFF-ACC-10002167,Office Supplies,Fasteners,4,5,66.0
OFF-ACC-10002220,Office Supplies,Binders,8,18,689.0
OFF-ACC-10002327,Office Supplies,Fasteners,2,5,59.0
OFF-ACC-10002343,Office Supplies,Binders,12,26,520.0
OFF-ACC-10002425,Office Supplies,Fasteners,5,15,133.0
OFF-ACC-10002680,Office Supplies,Binders,9,27,1266.0
OFF-ACC-10002772,Office Supplies,Binders,13,24,226.0
OFF-ACC-10002834,Office Supplies,Fasteners,5,10,130.0
OFF-ACC-10002849,Office Supplies,Binders,11,23,624.0
OFF-ACC-10002853,Office Supplies,Fasteners,2,2,28.0
OFF-ACC-10003265,Office Supplies,Fasteners,3,11,160.0
OFF-ACC-10003422,Office Supplies,Binders,11,23,376.0
OFF-ACC-10003636,Office Supplies,Binders,10,12,597.0
OFF-ACC-10003713,Office Supplies,Fasteners,3,16,270.0
OFF-ACC-10003745,Office Supplies,Fasteners,4,8,56.0
OFF-ACC-10003788,Office Supplies,Binders,16,40,180.0
OFF-ACC-10003806,Office Supplies,Fasteners,3,3,48.0
OFF-ACC-10003909,Office Supplies,Fasteners,2,3,36.0
OFF-ACC-10003925,Office Supplies,Fasteners,3,8,35.0
OFF-ACC-10003984,Office Supplies,Fasteners,2,3,34.0
OFF-ACC-10004008,Office Supplies,Binders,9,24,313.0
OFF-ACC-10004182,Office Supplies,Binders,9,30,252.0
OFF-ACC-10004278,Office Supplies,Fasteners,3,3,12.0
OFF-ACC-10004281,Office Supplies,Binders,11,23,149.0
OFF-ACC-10004322,Office Supplies,Binders,10,28,380.0
OFF-ACC-10004364,Office Supplies,Fasteners,5,8,65.0
OFF-ACC-10004430,Office Supplies,Fasteners,2,2,22.0
OFF-ACC-10004538,Office Supplies,Binders,16,48,608.0
OFF-ACC-10004692,Office Supplies,Binders,8,19,559.0
OFF-ACC-10004713,Office Supplies,Fasteners,5,9,46.0
OFF-ACC-10004748,Office Supplies,Fasteners,5,14,99.0
OFF-ACC-10004782,Office Supplies,Fasteners,1,1,11.0
OFF-ACC-10004871,Office Supplies,Binders,7,19,228.0
OFF-ACC-10004910,Office Supplies,Fasteners,3,7,118.0
OFF-ACM-10000277,Office Supplies,Supplies,1,4,67.0
OFF-ACM-10000476,Office Supplies,Supplies,9,21,612.0
OFF-ACM-10000570,Office Supplies,Supplies,5,6,159.0
OFF-ACM-10000671,Office Supplies,Supplies,4,7,112.0
OFF-ACM-10000777,Office Supplies,Supplies,5,13,287.0
OFF-ACM-10001029,Office Supplies,Supplies,2,3,104.0
OFF-ACM-10001112,Office Supplies,Supplies,2,3,148.0
OFF-ACM-10001587,Office Supplies,Supplies,2,8,316.0
OFF-ACM-10001704,Office Supplies,Supplies,1,4,108.0
OFF-ACM-10002045,Office Supplies,Supplies,4,8,295.0
OFF-ACM-10002131,Office Supplies,Supplies,3,6,109.0
OFF-ACM-10002301,Office Supplies,Supplies,7,17,700.0
OFF-ACM-10002713,Office Supplies,Supplies,2,2,52.0
OFF-ACM-10002816,Office Supplies,Supplies,8,29,589.0
OFF-ACM-10003278,Office Supplies,Supplies,2,6,102.0
OFF-ACM-10003510,Office Supplies,Supplies,7,24,550.0
OFF-ACM-10003591,Office Supplies,Supplies,5,6,149.0
OFF-ACM-10003715,Office Supplies,Supplies,4,12,430.0
OFF-ACM-10003978,Office Supplies,Supplies,5,9,402.0
OFF-ACM-10004150,Office Supplies,Supplies,1,8,43.0
OFF-ACM-10004587,Office Supplies,Supplies,4,19,334.0
OFF-ACM-10004669,Office Supplies,Supplies,5,12,434.0
OFF-ACM-10004895,Office Supplies,Supplies,4,12,195.0
OFF-ADV-10000177,Office Supplies,Fasteners,8,23,245.0
OFF-ADV-10000213,Office Supplies,Fasteners,4,4,58.0
OFF-ADV-10000308,Office Supplies,Fasteners,5,11,152.0
OFF-ADV-10000331,Office Supplies,Fasteners,7,8,76.0
OFF-ADV-10000425,Office Supplies,Fasteners,2,3,18.0
OFF-ADV-10000551,Office Supplies,Fasteners,4,11,140.0
OFF-ADV-10001124,Office Supplies,Fasteners,6,9,170.0
OFF-ADV-10001437,Office Supplies,Fasteners,4,9,106.0
OFF-ADV-10001451,Office Supplies,Fasteners,3,8,64.0
OFF-ADV-10002299,Office Supplies,Fasteners,5,15,229.0
OFF-ADV-10002549,Office Supplies,Fasteners,4,13,123.0
OFF-ADV-10002593,Office Supplies,Fasteners,1,1,19.0
OFF-ADV-10003030,Office Supplies,Fasteners,6,20,143.0
OFF-ADV-10003050,Office Supplies,Fasteners,4,17,282.0
OFF-ADV-10003125,Office Supplies,Fasteners,5,7,67.0
OFF-ADV-10003196,Office Supplies,Fasteners,1,1,3.0
OFF-ADV-10003369,Office Supplies,Fasteners,5,11,114.0
OFF-ADV-10004030,Office Supplies,Fasteners,3,6,88.0
OFF-ADV-10004228,Office Supplies,Fasteners,1,4,48.0
OFF-ADV-10004241,Office Supplies,Fasteners,6,16,161.0
OFF-ADV-10004274,Office Supplies,Fasteners,3,5,52.0
OFF-ADV-10004598,Office Supplies,Fasteners,6,16,205.0
OFF-ADV-10004875,Office Supplies,Fasteners,5,22,181.0
OFF-AME-10000244,Office Supplies,Envelopes,9,23,606.0
OFF-AME-10000360,Office Supplies,Envelopes,2,3,109.0
OFF-AME-10000440,Office Supplies,Envelopes,3,4,127.0
OFF-AME-10000851,Office Supplies,Envelopes,6,12,444.0
OFF-AME-10000870,Office Supplies,Envelopes,8,15,235.0
OFF-AME-10001009,Office Supplies,Envelopes,2,9,406.0
OFF-AME-10001179,Office Supplies,Envelopes,3,9,323.0
OFF-AME-10001489,Office Supplies,Envelopes,4,4,70.0
OFF-AME-10001587,Office Supplies,Envelopes,4,13,235.0
OFF-AME-10001641,Office Supplies,Envelopes,4,9,250.0
OFF-AME-10002081,Office Supplies,Envelopes,6,14,193.0
OFF-AME-10002376,Office Supplies,Envelopes,2,9,197.0
OFF-AME-10002557,Office Supplies,Envelopes,7,11,163.0
OFF-AME-10002652,Office Supplies,Envelopes,5,12,172.0
OFF-AME-10002697,Office Supplies,Envelopes,1,1,5.0
OFF-AME-10002923,Office Supplies,Envelopes,3,4,18.0
OFF-AME-10002949,Office Supplies,Envelopes,7,14,122.0
OFF-AME-10002956,Office Supplies,Envelopes,5,13,192.0
OFF-AME-10003089,Office Supplies,Envelopes,2,4,38.0
OFF-AME-10003167,Office Supplies,Envelopes,5,6,29.0
OFF-AME-10003180,Office Supplies,Envelopes,3,3,54.0
OFF-AME-10004651,Office Supplies,Envelopes,4,9,312.0
OFF-AME-10004759,Office Supplies,Envelopes,4,10,281.0
OFF-AP-10000003,Office Supplies,Appliances,1,3,1.42
OFF-AP-10000004,Office Supplies,Appliances,2,3,540.078
OFF-AP-10000005,Office Supplies,Appliances,5,16,1958.7930000000001
OFF-AP-10000023,Office Supplies,Appliances,2,7,254.0
OFF-AP-10000026,Office Supplies,Appliances,6,27,1244.0
OFF-AP-10000027,Office Supplies,Appliances,4,14,168.0
OFF-AP-10000039,Office Supplies,Appliances,2,3,181.0
OFF-AP-10000043,Office Supplies,Appliances,3,9,438.0
OFF-AP-10000055,Office Supplies,Appliances,4,17,266.0
OFF-AP-10000078,Office Supplies,Appliances,1,8,372.0
OFF-AP-10000108,Office Supplies,Appliances,2,8,3.3200000000000003
OFF-AP-10000119,Office Supplies,Appliances,3,6,1200.0
OFF-AP-10000124,Office Supplies,Appliances,2,7,38.0
OFF-AP-10000136,Office Supplies,Appliances,1,10,4.136
OFF-AP-10000159,Office Supplies,Appliances,3,15,558.0
OFF-AP-10000162,Office Supplies,Appliances,1,5,1.355
OFF-AP-10000172,Office Supplies,Appliances,5,24,1176.0
OFF-AP-10000179,Office Supplies,Appliances,8,32,2225.886
OFF-AP-10000195,Office Supplies,Appliances,1,2,968.0
OFF-AP-10000200,Office Supplies,Appliances,2,5,1056.0
OFF-AP-10000213,Office Supplies,Appliances,2,13,398.18
OFF-AP-10000226,Office Supplies,Appliances,2,10,662.0
OFF-AP-10000228,Office Supplies,Appliances,5,20,1081.0
OFF-AP-10000240,Office Supplies,Appliances,5,16,770.0
OFF-AP-10000252,Office Supplies,Appliances,4,12,129.0
OFF-AP-10000258,Office Supplies,Appliances,2,7,464.0
OFF-AP-10000261,Office Supplies,Appliances,2,5,167.0
OFF-AP-10000263,Office Supplies,Appliances,3,7,1866.0
OFF-AP-10000275,Office Supplies,Appliances,3,18,5.907
OFF-AP-10000285,Office Supplies,Appliances,1,3,242.0
OFF-AP-10000304,Office Supplies,Appliances,4,11,1610.841
OFF-AP-10000326,Office Supplies,Appliances,1,5,158.0
OFF-AP-10000329,Office Supplies,Appliances,1,3,1.052
OFF-AP-10000330,Office Supplies,Appliances,3,13,6.616
OFF-AP-10000335,Office Supplies,Appliances,2,9,502.754
OFF-AP-10000344,Office Supplies,Appliances,1,3,228.0
OFF-AP-10000358,Office Supplies,Appliances,9,41,437.0
OFF-AP-10000381,Office Supplies,Appliances,1,2,632.0
OFF-AP-10000382,Office Supplies,Appliances,3,4,210.0
OFF-AP-10000390,Office Supplies,Appliances,3,11,171.0
OFF-AP-10000391,Office Supplies,Appliances,4,21,783.0
OFF-AP-10000407,Office Supplies,Appliances,6,27,1558.753
OFF-AP-10000415,Office Supplies,Appliances,2,9,709.0
OFF-AP-10000423,Office Supplies,Appliances,2,8,3.947
OFF-AP-10000437,Office Supplies,Appliances,1,3,1.584
OFF-AP-10000486,Office Supplies,Appliances,3,11,974.097
OFF-AP-10000487,Office Supplies,Appliances,3,13,6.256
OFF-AP-10000490,Office Supplies,Appliances,4,11,443.0
OFF-AP-10000509,Office Supplies,Appliances,1,5,2.366
OFF-AP-10000510,Office Supplies,Appliances,2,7,262.0
OFF-AP-10000528,Office Supplies,Appliances,3,7,335.0
OFF-AP-10000534,Office Supplies,Appliances,1,6,465.0
OFF-AP-10000540,Office Supplies,Appliances,2,9,903.151
OFF-AP-10000545,Office Supplies,Appliances,1,4,141.0
OFF-AP-10000569,Office Supplies,Appliances,1,3,140.0
OFF-AP-10000576,Office Supplies,Appliances,7,29,2010.0
OFF-AP-10000577,Office Supplies,Appliances,1,2,1.075
OFF-AP-10000584,Office Supplies,Appliances,3,10,5.2
OFF-AP-10000595,Office Supplies,Appliances,4,10,44.0
OFF-AP-10000600,Office Supplies,Appliances,1,2,95.0
OFF-AP-10000604,Office Supplies,Appliances,3,9,608.0
OFF-AP-10000615,Office Supplies,Appliances,3,6,287.0
OFF-AP-10000621,Office Supplies,Appliances,4,12,2074.0
OFF-AP-10000639,Office Supplies,Appliances,5,15,1570.2069999999999
OFF-AP-10000647,Office Supplies,Appliances,3,14,6.975
OFF-AP-10000653,Office Supplies,Appliances,3,5,236.0
OFF-AP-10000663,Office Supplies,Appliances,2,10,911.819
OFF-AP-10000667,Office Supplies,Appliances,2,5,747.119
OFF-AP-10000672,Office Supplies,Appliances,1,3,1.705
