product_code,popularidad_global,ventas_acumuladas,clientes_distintos,unidades_acumuladas
OFF-AP-10000696,8,358.0,8,30
OFF-AP-10000717,3,1664.0,3,6
OFF-AP-10000729,6,1878.786,5,23
OFF-AP-10000751,2,416.383,2,7
OFF-AP-10000775,2,334.0,2,5
OFF-AP-10000800,4,752.743,4,12
OFF-AP-10000802,6,1630.785,6,24
OFF-AP-10000804,4,62.0,4,18
OFF-AP-10000806,1,256.0,1,4
OFF-AP-10000818,1,97.0,1,2
OFF-AP-10000825,2,693.0,2,11
OFF-AP-10000828,7,3511.0,7,24
OFF-AP-10000844,1,102.0,1,5
OFF-AP-10000864,2,900.998,2,6
OFF-AP-10000873,3,1244.318,3,16
OFF-AP-10000891,5,787.705,5,21
OFF-AP-10000900,2,263.0,2,8
OFF-AP-10000904,6,700.0,6,19
OFF-AP-10000916,1,372.0,1,2
OFF-AP-10000934,1,1.95,1,9
OFF-AP-10000935,3,537.0,3,11
OFF-AP-10000938,4,2222.0,4,24
OFF-AP-10000975,1,2.05,1,6
OFF-AP-10000977,3,856.0,3,11
OFF-AP-10000981,3,345.0,3,6
OFF-AP-10001005,6,1762.0,6,23
OFF-AP-10001018,3,597.051,3,8
OFF-AP-10001041,4,6.422,4,18
OFF-AP-10001049,2,459.0,2,11
OFF-AP-10001058,5,2699.518,5,21
OFF-AP-10001067,2,195.0,2,3
OFF-AP-10001076,3,683.0,3,16
OFF-AP-10001099,6,8.29,6,16
OFF-AP-10001103,2,606.21,2,7
OFF-AP-10001106,3,726.0450000000001,2,16
OFF-AP-10001124,1,648.0,1,8
OFF-AP-10001130,2,358.0,2,5
OFF-AP-10001138,3,664.0,3,11
OFF-AP-10001154,3,516.0,3,11
OFF-AP-10001169,3,998.489,3,13
OFF-AP-10001178,3,861.671,3,16
OFF-AP-10001190,2,950.581,2,5
OFF-AP-10001191,2,705.0,2,8
OFF-AP-10001197,2,286.14,2,5
OFF-AP-10001205,10,1774.0,10,40
OFF-AP-10001233,3,675.0,3,13
OFF-AP-10001242,8,1205.0,8,20
OFF-AP-10001254,5,1217.0,5,18
OFF-AP-10001266,7,1818.0,7,24
OFF-AP-10001271,6,949.0,6,19
OFF-AP-10001274,2,1435.0,2,5
OFF-AP-10001285,1,646.0,1,3
OFF-AP-10001293,7,1074.0,7,30
OFF-AP-10001298,1,2.244,1,4
OFF-AP-10001299,2,839.256,2,8
OFF-AP-10001303,4,148.0,4,9
OFF-AP-10001305,5,2072.623,5,17
OFF-AP-10001322,2,4.507,2,11
OFF-AP-10001329,1,1.705,1,6
OFF-AP-10001335,3,470.0,3,6
OFF-AP-10001366,4,187.0,4,17
OFF-AP-10001391,2,812.0,2,9
OFF-AP-10001394,5,1948.0,5,13
OFF-AP-10001402,3,411.0,3,9
OFF-AP-10001406,3,376.618,3,8
OFF-AP-10001408,1,421.0,1,3
OFF-AP-10001458,2,564.0,2,11
OFF-AP-10001469,5,758.0,4,20
OFF-AP-10001492,9,343.0,9,41
OFF-AP-10001503,2,3.708,2,14
OFF-AP-10001504,4,650.0,4,12
OFF-AP-10001510,3,1899.0,3,7
OFF-AP-10001527,2,509.284,2,11
OFF-AP-10001529,3,722.0,3,15
OFF-AP-10001548,6,1296.0,6,25
OFF-AP-10001559,4,1603.0,4,18
OFF-AP-10001563,7,951.0,7,26
OFF-AP-10001564,3,1023.0,3,6
OFF-AP-10001565,5,238.0,5,11
OFF-AP-10001567,4,2175.0,4,26
OFF-AP-10001568,5,863.0,5,16
OFF-AP-10001587,1,43.0,1,2
OFF-AP-10001593,3,4.01,3,16
OFF-AP-10001606,1,85.0,1,1
OFF-AP-10001617,6,1503.0,6,26
OFF-AP-10001621,8,1283.099,8,29
OFF-AP-10001623,6,578.163,6,31
OFF-AP-10001626,7,52.0,7,17
OFF-AP-10001630,1,2.443,1,13
OFF-AP-10001634,2,18.0,2,8
OFF-AP-10001635,1,1.057,1,2
OFF-AP-10001664,1,1.785,1,4
OFF-AP-10001670,6,2205.0,6,35
OFF-AP-10001682,6,1072.0,6,26
OFF-AP-10001692,1,1.709,1,3
OFF-AP-10001723,4,458.0,4,8
OFF-AP-10001772,4,1244.0,4,17
OFF-AP-10001776,9,2139.132,9,28
OFF-AP-10001797,2,221.0,2,5
OFF-AP-10001805,4,713.0,4,9
OFF-AP-10001815,1,1.419,1,3
OFF-AP-10001824,8,2384.683,8,26
OFF-AP-10001847,6,674.0,6,16
OFF-AP-10001876,1,325.0,1,7
OFF-AP-10001882,6,1139.0,6,22
OFF-AP-10001885,5,566.0,5,22
OFF-AP-10001891,2,380.0,2,10
OFF-AP-10001905,3,615.0,3,8
OFF-AP-10001916,2,601.0,2,7
OFF-AP-10001920,1,249.0,1,3
OFF-AP-10001926,4,1646.69,4,11
OFF-AP-10001931,8,1887.799,8,27
OFF-AP-10001941,2,465.0,2,7
OFF-AP-10001947,6,289.0,6,31
OFF-AP-10001955,1,327.0,1,4
OFF-AP-10001956,2,432.722,2,5
OFF-AP-10001962,6,230.0,6,28
OFF-AP-10001975,1,445.0,1,6
OFF-AP-10002008,1,283.0,1,1
OFF-AP-10002017,4,692.0,4,11
OFF-AP-10002041,1,62.0,1,2
OFF-AP-10002057,2,576.0,2,10
OFF-AP-10002082,6,240.0,6,14
OFF-AP-10002090,4,1737.002,4,18
OFF-AP-10002104,4,1854.902,4,16
OFF-AP-10002118,6,1666.041,6,14
OFF-AP-10002128,7,1310.0,7,19
OFF-AP-10002134,2,378.0,2,6
OFF-AP-10002165,3,392.0,3,9
OFF-AP-10002186,2,657.0,2,8
OFF-AP-10002191,5,738.0,5,15
OFF-AP-10002203,1,2.0,1,2
OFF-AP-10002222,4,108.0,4,13
OFF-AP-10002223,4,489.0,4,19
OFF-AP-10002226,3,711.0,3,8
OFF-AP-10002229,3,542.0,3,8
OFF-AP-10002238,4,998.0,4,16
OFF-AP-10002239,2,327.0,2,6
OFF-AP-10002244,3,9.532,3,20
OFF-AP-10002252,5,724.885,5,24
OFF-AP-10002264,1,269.0,1,3
OFF-AP-10002283,2,912.0,2,12
OFF-AP-10002287,5,82.0,5,22
OFF-AP-10002306,1,1.057,1,2
OFF-AP-10002311,10,1384.0,10,26
OFF-AP-10002312,4,445.721,4,20
OFF-AP-10002317,4,1072.006,4,15
OFF-AP-10002321,1,1.856,1,6
OFF-AP-10002326,4,1042.261,4,18
OFF-AP-10002330,7,560.705,7,38
OFF-AP-10002344,3,701.0,3,5
OFF-AP-10002350,8,517.0,8,29
OFF-AP-10002351,3,1285.606,3,11
OFF-AP-10002360,2,478.0,2,15
OFF-AP-10002361,4,1392.056,4,16
OFF-AP-10002364,2,283.0,2,5
OFF-AP-10002371,6,1768.285,6,32
OFF-AP-10002397,2,4.588,2,16
OFF-AP-10002403,4,448.0,4,14
OFF-AP-10002413,3,368.0,3,9
OFF-AP-10002421,1,750.0,1,2
OFF-AP-10002425,3,2198.0,3,7
OFF-AP-10002433,1,372.0,1,2
OFF-AP-10002439,7,1364.0,7,28
OFF-AP-10002457,6,1674.0,6,20
OFF-AP-10002472,2,260.0,2,10
OFF-AP-10002476,3,851.0,3,13
OFF-AP-10002495,3,453.0,3,8
OFF-AP-10002497,1,73.0,1,2
OFF-AP-10002499,3,1397.0,3,6
OFF-AP-10002518,5,1639.246,5,21
OFF-AP-10002531,7,2485.0,7,42
OFF-AP-10002534,5,1475.473,5,18
OFF-AP-10002536,2,700.049,2,5
OFF-AP-10002537,2,1413.0,2,5
OFF-AP-10002552,2,975.432,2,7
OFF-AP-10002568,4,939.0,4,19
OFF-AP-10002573,4,1466.598,4,11
OFF-AP-10002577,1,126.0,1,3
OFF-AP-10002578,7,931.0,6,21
OFF-AP-10002608,3,647.0,3,9
OFF-AP-10002625,5,1113.112,5,14
OFF-AP-10002629,1,1.287,1,4
OFF-AP-10002651,6,1337.501,6,31
OFF-AP-10002670,2,277.0,2,4
OFF-AP-10002675,2,745.973,2,9
OFF-AP-10002681,5,2026.334,5,18
OFF-AP-10002684,7,1339.702,7,31
OFF-AP-10002697,1,206.0,1,5
OFF-AP-10002698,1,278.0,1,1
OFF-AP-10002709,5,760.0,5,21
OFF-AP-10002734,1,675.0,1,3
OFF-AP-10002735,2,201.0,2,4
OFF-AP-10002753,3,221.0,3,9
OFF-AP-10002764,5,2711.0,5,14
OFF-AP-10002765,6,385.0,6,15
OFF-AP-10002793,5,483.229,5,21
OFF-AP-10002794,2,414.033,2,7
OFF-AP-10002822,3,626.0,3,11
OFF-AP-10002867,4,666.0,4,15
OFF-AP-10002872,3,529.0,3,16
OFF-AP-10002882,2,263.0,2,6
OFF-AP-10002892,7,465.0,7,22
OFF-AP-10002899,1,387.0,1,5
OFF-AP-10002904,2,4.508,2,10
OFF-AP-10002906,4,10.0,4,6
OFF-AP-10002932,2,691.035,2,5
OFF-AP-10002933,1,194.0,1,2
OFF-AP-10002938,4,920.0,4,12
OFF-AP-10002941,2,3.121,2,9
OFF-AP-10002945,8,3374.937,8,40
OFF-AP-10002960,1,256.0,1,5
OFF-AP-10002963,4,1856.0,4,23
OFF-AP-10002998,7,1164.482,7,33
OFF-AP-10003007,2,485.0,2,7
OFF-AP-10003021,1,465.0,1,1
OFF-AP-10003032,6,987.083,6,27
OFF-AP-10003040,5,665.0,5,25
OFF-AP-10003043,6,982.0,6,18
OFF-AP-10003057,3,829.029,3,14
OFF-AP-10003079,2,131.0,2,5
OFF-AP-10003099,1,198.0,1,4
OFF-AP-10003135,3,668.0,3,12
OFF-AP-10003177,3,418.0,3,11
OFF-AP-10003182,2,775.0,2,10
OFF-AP-10003184,3,3.711,3,7
OFF-AP-10003210,1,83.0,1,2
OFF-AP-10003217,3,1524.0,3,12
OFF-AP-10003221,3,4.6129999999999995,3,10
OFF-AP-10003236,1,25.0,1,1
OFF-AP-10003240,1,1.683,1,3
OFF-AP-10003259,3,1442.987,3,9
OFF-AP-10003266,4,151.0,4,12
OFF-AP-10003275,8,2961.8379999999997,8,34
OFF-AP-10003278,5,107.0,5,10
OFF-AP-10003281,5,149.0,5,15
OFF-AP-10003287,8,942.948,8,35
OFF-AP-10003298,3,657.0,3,12
OFF-AP-10003304,1,664.0,1,4
OFF-AP-10003308,2,1367.0,2,9
OFF-AP-10003318,1,45.0,1,1
OFF-AP-10003334,3,373.0,3,11
OFF-AP-10003354,1,370.0,1,2
OFF-AP-10003363,3,549.0,3,10
OFF-AP-10003380,1,210.0,1,3
OFF-AP-10003382,2,2.126,2,4
OFF-AP-10003400,2,190.0,2,5
OFF-AP-10003431,1,115.0,1,3
OFF-AP-10003442,1,67.0,1,4
OFF-AP-10003473,3,692.0,3,11
OFF-AP-10003477,1,47.0,1,1
OFF-AP-10003491,1,278.0,1,4
OFF-AP-10003497,3,206.482,3,13
OFF-AP-10003500,4,826.201,4,24
OFF-AP-10003511,3,1474.181,3,14
OFF-AP-10003524,1,884.0,1,10
OFF-AP-10003538,4,2833.0,4,15
OFF-AP-10003558,1,4.195,1,8
OFF-AP-10003559,2,1085.0,2,3
OFF-AP-10003561,3,1406.124,3,15
OFF-AP-10003562,1,272.0,1,7
OFF-AP-10003568,1,1.885,1,4
OFF-AP-10003577,2,134.138,2,4
OFF-AP-10003588,1,1.054,1,5
OFF-AP-10003590,6,883.673,6,30
OFF-AP-10003598,3,867.816,3,14
OFF-AP-10003610,3,179.0,3,8
OFF-AP-10003615,2,634.0,2,9
OFF-AP-10003618,3,529.108,3,6
OFF-AP-10003621,1,2.191,1,5
OFF-AP-10003622,6,598.0,6,31
OFF-AP-10003625,2,1432.0,2,7
OFF-AP-10003702,2,447.224,2,6
OFF-AP-10003717,7,2274.0,7,42
OFF-AP-10003758,4,1127.0,4,13
OFF-AP-10003774,1,55.0,1,2
OFF-AP-10003779,4,1473.0,4,8
OFF-AP-10003794,2,199.852,2,8
OFF-AP-10003795,3,6.184,3,13
OFF-AP-10003800,5,3136.0,5,13
OFF-AP-10003834,2,1672.0,2,5
OFF-AP-10003842,6,694.0,6,24
OFF-AP-10003849,6,2507.505,6,16
OFF-AP-10003850,2,470.0,2,8
OFF-AP-10003860,5,667.0,5,15
OFF-AP-10003866,2,752.539,2,9
OFF-AP-10003884,1,181.0,1,3
OFF-AP-10003909,1,388.0,1,4
OFF-AP-10003912,1,175.0,1,2
OFF-AP-10003914,1,13.0,1,5
OFF-AP-10003917,4,9.083,4,18
OFF-AP-10003945,4,1439.0,4,17
OFF-AP-10003956,3,468.0,3,10
OFF-AP-10003963,4,508.932,4,34
OFF-AP-10003965,1,572.0,1,2
OFF-AP-10003971,12,739.0,12,38
OFF-AP-10003972,2,362.0,2,8
OFF-AP-10003979,2,323.0,2,5
OFF-AP-10004031,3,1759.0,3,11
OFF-AP-10004036,4,200.0,4,16
OFF-AP-10004041,2,1388.0,2,5
OFF-AP-10004052,5,56.0,5,18
OFF-AP-10004063,4,2301.078,4,11
OFF-AP-10004113,4,606.0,4,20
OFF-AP-10004136,2,148.0,2,6
OFF-AP-10004140,2,4.329,2,8
OFF-AP-10004168,3,448.218,3,7
OFF-AP-10004183,4,909.405,4,18
OFF-AP-10004186,1,2.594,1,5
OFF-AP-10004191,2,597.325,2,7
OFF-AP-10004201,4,935.761,4,14
OFF-AP-10004220,2,131.0,2,5
OFF-AP-10004226,3,700.0,3,14
OFF-AP-10004227,4,2126.993,4,14
OFF-AP-10004233,2,299.0,2,9
OFF-AP-10004245,4,1896.029,4,13
OFF-AP-10004246,1,2.527,1,5
OFF-AP-10004248,1,164.0,1,2
OFF-AP-10004249,5,235.0,5,22
OFF-AP-10004274,1,175.0,1,3
OFF-AP-10004293,1,1.903,1,6
OFF-AP-10004295,2,3.776,2,8
OFF-AP-10004305,5,758.0,5,17
OFF-AP-10004336,4,547.0,4,12
OFF-AP-10004350,1,1.901,1,6
OFF-AP-10004372,1,268.0,1,4
OFF-AP-10004415,1,370.0,1,3
OFF-AP-10004425,2,303.0,2,8
OFF-AP-10004453,2,436.0,2,8
OFF-AP-10004464,4,540.828,4,10
OFF-AP-10004466,1,143.0,1,3
OFF-AP-10004487,7,2490.0,7,36
OFF-AP-10004494,1,237.0,1,3
OFF-AP-10004499,1,323.0,1,1
OFF-AP-10004511,4,502.443,4,15
OFF-AP-10004512,7,1044.124,7,38
OFF-AP-10004515,5,853.0,5,30
OFF-AP-10004527,2,438.0,2,13
OFF-AP-10004532,6,408.0,6,20
OFF-AP-10004540,4,1042.0,4,13
OFF-AP-10004569,6,1055.0,6,25
OFF-AP-10004571,1,759.0,1,2
OFF-AP-10004572,2,4.522,2,12
OFF-AP-10004627,3,726.896,3,10
OFF-AP-10004646,2,2.453,2,7
OFF-AP-10004655,2,47.0,2,5
OFF-AP-10004665,3,402.0,3,10
OFF-AP-10004698,1,724.0,1,4
OFF-AP-10004708,9,867.0,9,30
OFF-AP-10004711,1,2.08,1,4
OFF-AP-10004749,3,259.0,3,8
OFF-AP-10004755,1,1.239,1,4
OFF-AP-10004756,3,374.0,3,7
OFF-AP-10004785,5,206.005,5,24
OFF-AP-10004821,1,289.0,1,2
OFF-AP-10004825,3,529.0,3,11
OFF-AP-10004841,2,291.0,2,8
OFF-AP-10004859,8,433.0,8,35
OFF-AP-10004868,4,92.0,4,18
OFF-AP-10004869,8,2929.0,8,36
OFF-AP-10004882,1,254.0,1,1
OFF-AP-10004913,2,705.461,2,9
OFF-AP-10004919,1,144.0,1,2
OFF-AP-10004921,6,746.0,6,17
OFF-AP-10004937,1,614.0,1,2
OFF-AP-10004946,5,1027.0,5,13
OFF-AP-10004958,3,1444.278,3,11
OFF-AP-10004964,4,9.933,4,20
OFF-AP-10004972,5,877.0,5,15
OFF-AP-10004978,1,141.0,1,3
OFF-AP-10004980,4,304.0,4,14
OFF-AP-10004994,2,668.0,2,5
OFF-AR-10000019,6,303.0,5,24
OFF-AR-10000027,7,719.0,7,32
OFF-AR-10000034,6,119.0,6,29
OFF-AR-10000054,6,303.0,6,16
OFF-AR-10000058,7,1071.0,7,22
OFF-AR-10000066,10,361.0,10,38
OFF-AR-10000067,1,55.0,1,7
OFF-AR-10000079,9,1115.0,9,45
OFF-AR-10000082,4,159.0,4,12
OFF-AR-10000091,23,1624.0,23,75
OFF-AR-10000097,6,739.0,6,19
OFF-AR-10000110,22,3902.0,22,97
OFF-AR-10000120,4,577.0,4,16
OFF-AR-10000122,7,119.0,7,24
OFF-AR-10000124,16,905.0,16,53
OFF-AR-10000125,1,19.0,1,2
OFF-AR-10000127,4,65.0,4,22
OFF-AR-10000150,3,127.0,3,11
OFF-AR-10000156,1,13.0,1,2
OFF-AR-10000176,9,605.0,9,32
OFF-AR-10000179,6,863.0,6,19
OFF-AR-10000184,11,1494.0,11,54
OFF-AR-10000185,4,131.0,4,16
OFF-AR-10000203,4,68.0,4,18
OFF-AR-10000205,1,32.0,1,1
OFF-AR-10000219,7,496.0,7,33
OFF-AR-10000227,2,153.0,2,5
OFF-AR-10000242,9,876.0,9,34
OFF-AR-10000246,5,62.0,5,23
OFF-AR-10000249,6,232.0,6,14
OFF-AR-10000251,4,312.0,4,17
OFF-AR-10000255,3,76.0,3,13
OFF-AR-10000266,16,1591.0,16,65
OFF-AR-10000283,1,18.0,1,2
OFF-AR-10000293,1,104.0,1,2
OFF-AR-10000307,7,682.0,7,28
OFF-AR-10000314,3,121.0,3,9
OFF-AR-10000315,3,23.0,3,8
OFF-AR-10000316,14,505.0,14,52
OFF-AR-10000319,16,2784.0,16,59
OFF-AR-10000340,1,139.0,1,8
OFF-AR-10000347,12,330.0,12,41
OFF-AR-10000356,1,40.0,1,2
OFF-AR-10000369,3,14.0,3,11
OFF-AR-10000380,10,1619.0,10,44
OFF-AR-10000387,6,348.0,6,21
OFF-AR-10000390,10,317.0,10,35
OFF-AR-10000399,16,2281.0,15,56
OFF-AR-10000401,1,26.0,1,5
OFF-AR-10000404,5,410.0,5,24
OFF-AR-10000409,8,1271.0,8,25
OFF-AR-10000411,2,86.0,2,6
OFF-AR-10000422,8,235.0,8,31
OFF-AR-10000431,1,22.0,1,2
OFF-AR-10000444,17,874.0,17,53
OFF-AR-10000452,5,406.0,5,14
OFF-AR-10000461,5,148.0,5,14
OFF-AR-10000462,3,22.0,3,14
OFF-AR-10000465,5,256.0,5,16
OFF-AR-10000467,15,1234.0,15,53
OFF-AR-10000468,6,165.0,6,19
OFF-AR-10000475,17,1845.0,17,45
OFF-AR-10000481,8,514.0,8,32
OFF-AR-10000491,13,531.0,13,36
OFF-AR-10000493,3,62.0,3,4
OFF-AR-10000502,15,896.0,15,48
OFF-AR-10000503,5,137.0,5,22
OFF-AR-10000505,10,543.0,10,50
OFF-AR-10000513,2,88.0,2,4
OFF-AR-10000538,3,406.0,3,15
OFF-AR-10000539,10,689.0,10,34
OFF-AR-10000540,1,98.0,1,6
OFF-AR-10000543,3,121.0,3,6
OFF-AR-10000578,5,382.0,5,17
OFF-AR-10000584,11,1074.0,11,39
OFF-AR-10000588,9,479.0,9,26
OFF-AR-10000594,20,1333.0,20,70
OFF-AR-10000603,2,220.0,2,10
OFF-AR-10000614,6,139.0,6,24
OFF-AR-10000634,7,81.0,7,23
OFF-AR-10000655,5,413.0,5,14
OFF-AR-10000657,5,45.0,5,22
OFF-AR-10000658,7,264.0,7,23
OFF-AR-10000659,14,1603.0,14,54
OFF-AR-10000660,3,893.0,3,18
OFF-AR-10000676,1,93.0,1,4
OFF-AR-10000681,6,695.0,6,16
OFF-AR-10000703,8,557.0,8,32
OFF-AR-10000706,1,34.0,1,2
OFF-AR-10000711,18,847.0,18,61
OFF-AR-10000715,18,1464.0,18,61
OFF-AR-10000716,7,94.0,7,20
OFF-AR-10000719,4,313.0,4,17
OFF-AR-10000720,8,437.0,8,19
OFF-AR-10000724,14,662.0,14,45
OFF-AR-10000727,12,1986.0,12,40
OFF-AR-10000729,2,87.0,2,6
OFF-AR-10000733,1,263.0,1,5
OFF-AR-10000740,2,122.0,2,15
OFF-AR-10000751,12,754.0,12,45
OFF-AR-10000762,5,394.0,5,27
OFF-AR-10000767,1,330.0,1,10
OFF-AR-10000780,3,219.0,3,13
OFF-AR-10000785,12,2646.0,12,51
OFF-AR-10000799,20,951.0,20,66
OFF-AR-10000804,4,444.0,4,28
OFF-AR-10000812,3,123.0,3,14
OFF-AR-10000814,1,189.0,1,6
OFF-AR-10000817,7,87.0,7,30
OFF-AR-10000821,4,152.0,4,21
OFF-AR-10000823,13,600.0,12,61
OFF-AR-10000833,19,2213.0,19,72
OFF-AR-10000845,10,346.0,10,39
OFF-AR-10000851,9,1273.0,9,32
OFF-AR-10000896,2,24.0,2,8
OFF-AR-10000904,5,801.0,5,30
OFF-AR-10000914,4,102.0,4,10
OFF-AR-10000925,1,53.0,1,4
OFF-AR-10000937,2,431.0,2,13
OFF-AR-10000940,7,66.0,7,24
OFF-AR-10000953,6,572.0,6,22
OFF-AR-10000974,2,68.0,2,9
OFF-AR-10000980,16,1288.0,16,54
OFF-AR-10000989,3,304.0,3,8
OFF-AR-10001002,9,1583.0,9,35
OFF-AR-10001022,3,15.0,3,5
OFF-AR-10001026,3,31.0,3,14
OFF-AR-10001029,2,76.0,2,6
OFF-AR-10001030,3,89.0,3,5
OFF-AR-10001043,9,379.0,9,29
OFF-AR-10001044,9,619.0,9,27
OFF-AR-10001053,4,342.0,4,17
OFF-AR-10001061,5,475.0,5,16
OFF-AR-10001068,10,1680.0,10,40
OFF-AR-10001072,9,220.0,9,28
OFF-AR-10001073,5,445.0,5,23
OFF-AR-10001074,2,189.0,2,12
OFF-AR-10001107,1,27.0,1,2
OFF-AR-10001110,12,1658.0,12,55
OFF-AR-10001117,1,40.0,1,4
OFF-AR-10001118,2,16.0,2,5
OFF-AR-10001129,1,12.0,1,2
OFF-AR-10001130,2,16.0,2,8
OFF-AR-10001132,7,490.0,7,24
OFF-AR-10001134,4,150.0,4,13
OFF-AR-10001149,7,82.0,7,30
OFF-AR-10001162,1,244.0,1,14
OFF-AR-10001166,3,61.0,3,8
OFF-AR-10001176,5,236.0,5,17
OFF-AR-10001177,3,43.0,3,14
OFF-AR-10001190,13,1484.0,13,32
OFF-AR-10001192,6,876.0,6,25
OFF-AR-10001195,1,190.0,1,6
OFF-AR-10001208,6,761.0,6,21
OFF-AR-10001216,17,1549.0,17,64
OFF-AR-10001221,2,75.0,2,14
OFF-AR-10001226,4,314.0,4,12
OFF-AR-10001227,2,24.0,2,8
OFF-AR-10001228,20,1950.0,20,88
OFF-AR-10001230,6,981.0,6,37
OFF-AR-10001231,3,30.0,3,14
OFF-AR-10001232,6,1064.0,6,25
OFF-AR-10001244,1,86.0,1,4
OFF-AR-10001246,7,80.0,7,32
OFF-AR-10001266,9,1188.0,9,27
OFF-AR-10001269,14,1509.0,14,51
OFF-AR-10001271,5,294.0,5,19
OFF-AR-10001278,6,666.0,6,47
OFF-AR-10001291,11,1993.0,11,40
OFF-AR-10001315,7,39.0,7,25
OFF-AR-10001329,8,382.0,8,27
OFF-AR-10001336,2,172.0,2,15
OFF-AR-10001338,1,43.0,1,3
OFF-AR-10001374,6,123.0,6,21
OFF-AR-10001386,2,329.0,2,8
OFF-AR-10001402,6,260.0,6,23
OFF-AR-10001405,3,197.0,3,11
OFF-AR-10001418,20,2019.0,20,81
OFF-AR-10001419,6,128.0,6,34
OFF-AR-10001423,2,228.0,2,8
OFF-AR-10001427,4,60.0,4,11
OFF-AR-10001446,5,197.0,5,20
OFF-AR-10001461,9,2059.0,9,37
OFF-AR-10001462,11,640.0,11,40
OFF-AR-10001468,3,210.0,3,7
OFF-AR-10001473,3,28.0,3,10
OFF-AR-10001479,2,90.0,2,4
OFF-AR-10001482,16,943.0,16,46
OFF-AR-10001495,6,687.0,6,24
OFF-AR-10001508,5,691.0,5,16
OFF-AR-10001518,8,579.0,8,27
OFF-AR-10001525,5,172.0,5,18
OFF-AR-10001529,20,1700.0,20,78
OFF-AR-10001533,11,1693.0,11,37
OFF-AR-10001535,2,270.0,2,8
OFF-AR-10001545,6,37.0,6,23
OFF-AR-10001546,9,1299.0,9,32
OFF-AR-10001547,8,62.0,8,30
OFF-AR-10001570,1,107.0,1,2
OFF-AR-10001571,1,11.0,1,4
OFF-AR-10001573,6,49.0,6,21
OFF-AR-10001578,12,1060.0,12,42
OFF-AR-10001598,1,51.0,1,4
OFF-AR-10001599,10,1576.0,10,41
OFF-AR-10001602,3,232.0,3,6
OFF-AR-10001606,9,958.0,9,51
OFF-AR-10001607,13,840.0,12,38
OFF-AR-10001609,3,132.0,3,11
OFF-AR-10001612,1,29.0,1,2
OFF-AR-10001615,7,462.0,7,25
OFF-AR-10001622,3,124.0,3,9
OFF-AR-10001626,8,301.0,8,21
OFF-AR-10001645,1,9.0,1,1
OFF-AR-10001654,1,32.0,1,2
OFF-AR-10001659,5,299.0,5,19
OFF-AR-10001662,7,76.0,7,30
OFF-AR-10001672,12,2380.0,12,55
OFF-AR-10001678,7,522.0,7,24
OFF-AR-10001683,6,172.0,6,19
OFF-AR-10001694,5,538.0,5,16
OFF-AR-10001696,1,20.0,1,5
OFF-AR-10001708,4,469.0,4,10
OFF-AR-10001714,14,1332.0,14,55
OFF-AR-10001720,8,2101.0,8,44
OFF-AR-10001725,6,298.0,6,13
OFF-AR-10001738,3,365.0,3,13
OFF-AR-10001752,7,232.0,7,29
OFF-AR-10001759,13,2126.0,13,57
OFF-AR-10001761,6,124.0,6,24
OFF-AR-10001770,9,310.0,9,26
OFF-AR-10001773,7,742.0,7,32
OFF-AR-10001777,20,3351.0,19,73
OFF-AR-10001812,9,487.0,9,32
OFF-AR-10001813,5,298.0,5,19
OFF-AR-10001823,4,346.0,4,21
OFF-AR-10001833,5,142.0,5,14
OFF-AR-10001850,12,1058.0,12,50
OFF-AR-10001860,6,175.0,6,27
OFF-AR-10001862,3,125.0,3,13
OFF-AR-10001868,8,39.0,8,24
OFF-AR-10001879,2,162.0,2,13
OFF-AR-10001897,5,403.0,5,24
OFF-AR-10001898,15,1115.0,14,45
OFF-AR-10001915,7,289.0,7,31
OFF-AR-10001919,7,32.0,7,17
OFF-AR-10001922,5,133.0,5,16
OFF-AR-10001940,4,45.0,4,15
OFF-AR-10001952,4,491.0,4,11
OFF-AR-10001953,7,1073.0,7,27
OFF-AR-10001954,4,76.0,4,17
OFF-AR-10001955,8,512.0,8,28
OFF-AR-10001958,7,275.0,7,19
OFF-AR-10001965,7,776.0,7,30
OFF-AR-10001972,3,20.0,3,14
OFF-AR-10001988,3,78.0,3,13
OFF-AR-10001991,6,309.0,6,23
OFF-AR-10002022,4,466.0,4,10
OFF-AR-10002036,5,369.0,5,17
OFF-AR-10002037,10,1644.0,10,36
OFF-AR-10002053,7,82.0,7,29
OFF-AR-10002055,8,342.0,8,25
OFF-AR-10002060,2,29.0,2,4
OFF-AR-10002067,6,531.0,6,27
OFF-AR-10002094,11,825.0,11,33
OFF-AR-10002096,2,119.0,2,7
OFF-AR-10002105,4,140.0,4,8
OFF-AR-10002109,13,1898.0,13,44
OFF-AR-10002111,4,199.0,4,14
OFF-AR-10002113,15,723.0,15,42
OFF-AR-10002115,6,608.0,6,17
OFF-AR-10002116,12,548.0,12,40
OFF-AR-10002135,5,1167.0,5,25
OFF-AR-10002144,5,245.0,5,29
OFF-AR-10002145,6,1026.0,6,22
OFF-AR-10002153,2,23.0,2,7
OFF-AR-10002156,12,699.0,12,51
OFF-AR-10002165,12,2694.0,11,54
OFF-AR-10002221,3,18.0,3,8
OFF-AR-10002236,5,343.0,5,14
OFF-AR-10002240,4,573.0,4,16
OFF-AR-10002255,16,1843.0,16,49
OFF-AR-10002256,6,767.0,6,18
OFF-AR-10002257,6,50.0,6,18
OFF-AR-10002260,5,179.0,5,14
OFF-AR-10002280,2,55.0,2,9
